qkey,attribute,channel,class_idx,class_label,magnitude,talktuner_default_magnitude,declaration,n_options,option_letters,options,response_distribution,question,seed
DATAUSEd_W49,gender,steered,0,male,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.70085233, 0.10376627, 0.19538139]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,0,male,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.39353228, 0.189188, 0.41727975]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,declared,1,female,,7,I am a woman.,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.85639298, 0.10228156, 0.04132548]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,1,female,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.71048898, 0.2342944, 0.05521672]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,1,female,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.75131297, 0.18055603, 0.06813096]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,1,female,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.67719638, 0.20896776, 0.11383593]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,1,female,5.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.56523556, 0.28644744, 0.14831701]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,1,female,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.57328379, 0.3104738, 0.11624241]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,1,female,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.5551253, 0.36122689, 0.08364785]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,gender,steered,1,female,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.43001541, 0.50273889, 0.06724565]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,declared,0,child,,7,I am a child.,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.67102134, 0.22301485, 0.10596383]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,0,child,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.71048898, 0.2342944, 0.05521672]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,0,child,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.71594483, 0.23701759, 0.04703758]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,0,child,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.65307182, 0.30134314, 0.04558496]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,0,child,5.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.51989484, 0.42932761, 0.05077757]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,0,child,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.3695994, 0.57919455, 0.05120602]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,0,child,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.25457504, 0.69607335, 0.04935162]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,0,child,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.16288808, 0.78625572, 0.05085614]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,declared,1,adolescent,,7,I am an adolescent.,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.47324833, 0.29155985, 0.23519184]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,1,adolescent,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.71048898, 0.2342944, 0.05521672]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,1,adolescent,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.71368021, 0.24329218, 0.04302758]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,1,adolescent,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.59342247, 0.35922658, 0.04735092]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,1,adolescent,5.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.44963828, 0.47306114, 0.07730056]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,1,adolescent,7.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.37630531, 0.47430289, 0.14939184]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,1,adolescent,9.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.29217714, 0.44334683, 0.26447609]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,1,adolescent,13.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.26449317, 0.29823196, 0.4372749]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,declared,2,adult,,7,I am an adult.,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.79194593, 0.11254141, 0.09551265]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,2,adult,0.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.71048898, 0.2342944, 0.05521672]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,2,adult,1.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.69875032, 0.23042342, 0.07082634]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
DATAUSEd_W49,age,steered,2,adult,3.0,7,,3,"[""A"", ""B"", ""C""]","[""Acceptable"", ""Unacceptable"", ""Not sure""]","[0.58539897, 0.28474396, 0.12985705]",Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,42
